,Word,Entity
15127,first,ORDINAL
15128,930,CARDINAL
15129,the next 15 minutes,TIME
15130,one,CARDINAL
15131,90 minute,TIME
15132,1015,DATE
15133,the 14 year old,DATE
15134,60 minutes,TIME
15135,at least an hour,TIME
15136,30 minutes,TIME
15137,1240 2,DATE
15138,2,CARDINAL
15139,5999,DATE
15140,5 hours,TIME
15141,4,CARDINAL
15142,60100 minutes,TIME
15143,an additional 30,CARDINAL
15144,1,CARDINAL
15145,halloween,CARDINAL
15146,tonight,TIME
15147,700,CARDINAL
15148,one,CARDINAL
15149,30 minutes,TIME
15150,50 minutes,TIME
15151,6,CARDINAL
15152,8,CARDINAL
15153,60 minute,TIME
15154,2,CARDINAL
15155,45 minutes,TIME
15156,the next day,DATE
15157,1145pm,ORDINAL
15158,3,CARDINAL
15159,10,CARDINAL
15160,1hour,CARDINAL
15161,5,CARDINAL
15162,another 1hr,DATE
15163,40,CARDINAL
15164,two days,DATE
15165,one,CARDINAL
15166,10th,ORDINAL
15167,one hour,TIME
15168,10 years and this years,DATE
15169,this year,DATE
15170,9,CARDINAL
15171,this year,DATE
15172,at least 3,CARDINAL
15173,last october,DATE
15174,the sunday,DATE
15175,four,CARDINAL
15176,90 minutes,TIME
15177,the night,TIME
15178,an additional 15,CARDINAL
15179,20 or so years ago,DATE
15180,15 20 minutes,TIME
15181,30 minutes,TIME
15182,7,CARDINAL
15183,the day,DATE
15184,two,CARDINAL
15185,the first 30 seconds,TIME
15186,13 year old,DATE
15187,3,CARDINAL
15188,30 minute,TIME
15189,three,CARDINAL
15190,one,CARDINAL
15191,45 60,CARDINAL
15192,one,CARDINAL
15193,an hour,TIME
15194,a few days before,DATE
15195,a few short years,DATE
15196,5,CARDINAL
15197,one,CARDINAL
15198,4,CARDINAL
15199,28,CARDINAL
15200,first,ORDINAL
15201,tuesday,DATE
15202,about an hour and a half,TIME
15203,zero,CARDINAL
15204,about 94,CARDINAL
15205,about ten minutes,TIME
15206,3045 minute,TIME
15207,another hour,TIME
15208,2 year old,DATE
15209,two,CARDINAL
15210,1,CARDINAL
15211,2,CARDINAL
15212,second,ORDINAL
15213,last thursday,DATE
15214,2,CARDINAL
15215,1day,DATE
15216,2,CARDINAL
15217,38500,CARDINAL
15218,46800,CARDINAL
15219,one,CARDINAL
15220,75 minute,TIME
15221,a week later,DATE
15222,5 year olds,DATE
15223,50000,CARDINAL
15224,four,CARDINAL
15225,this park,DATE
15226,two days,DATE
15227,4,CARDINAL
15228,the week tuesday,DATE
15229,7,CARDINAL
15230,just under two hours,TIME
15231,60 minutes,TIME
15232,an additional 50,CARDINAL
15233,8,CARDINAL
15234,two,CARDINAL
15235,third,ORDINAL
15236,95c,CARDINAL
15237,the day,DATE
15238,two day,DATE
15239,the first day,DATE
15240,the next day,DATE
15241,about hour,TIME
15242,three,CARDINAL
15243,1,CARDINAL
15244,2,CARDINAL
15245,week,DATE
15246,263,CARDINAL
15247,2,CARDINAL
15248,early 90s,DATE
15249,an hour,TIME
15250,3d,CARDINAL
15251,5 mile,QUANTITY
15252,4,CARDINAL
15253,universal some four months earlier,DATE
15254,9am,TIME
15255,weeks,DATE
15256,9 year old,DATE
15257,the day,DATE
15258,half,CARDINAL
15259,the week earlier,DATE
15260,first,ORDINAL
15261,two,CARDINAL
15262,several days,DATE
15263,one,CARDINAL
15264,the first day,DATE
15265,two days,DATE
15266,two,CARDINAL
15267,about three hours,TIME
15268,two,CARDINAL
15269,100s,CARDINAL
15270,70,CARDINAL
15271,90,CARDINAL
15272,3,CARDINAL
15273,94,CARDINAL
15274,88,CARDINAL
15275,13,CARDINAL
15276,1200,DATE
15277,second,ORDINAL
15278,13yearold,CARDINAL
15279,just a few hours,TIME
15280,first,ORDINAL
15281,12,CARDINAL
15282,the last 15 years,DATE
15283,4,CARDINAL
15284,the last two days,DATE
15285,this morning,TIME
15286,110 minutes,TIME
15287,510,CARDINAL
15288,270,CARDINAL
15289,15 years,DATE
15290,7,CARDINAL
15291,3,CARDINAL
15292,2,CARDINAL
15293,houston,GPE
15294,second,ORDINAL
15295,at least 30,CARDINAL
15296,six,CARDINAL
15297,one,CARDINAL
15298,more than an hour,TIME
15299,three dollars,MONEY
15300,another 20 minutes,TIME
15301,the almost two hour,TIME
15302,3 bucks,MONEY
15303,six,CARDINAL
15304,only one,CARDINAL
15305,one day,DATE
15306,only 3,CARDINAL
15307,12,CARDINAL
15308,a couple of weeks ago,DATE
15309,25 years old,DATE
15310,a few years,DATE
15311,november 2010,DATE
15312,9 and 11,DATE
15313,four days,DATE
15314,four,CARDINAL
15315,march 30th 2012,DATE
15316,four,CARDINAL
15317,an hour,TIME
15318,second,ORDINAL
15319,later that night,TIME
15320,10 year old,DATE
15321,four day,DATE
15322,11th,ORDINAL
15323,two,CARDINAL
15324,a few years,DATE
15325,20,CARDINAL
15326,first 40 minutes,TIME
15327,40 minute,TIME
15328,years,DATE
15329,9800,CARDINAL
15330,5000,CARDINAL
15331,1998,DATE
15332,7,CARDINAL
15333,80,CARDINAL
15334,one,CARDINAL
15335,20,CARDINAL
15336,2012,DATE
15337,75 minutes,TIME
15338,two and a half hours later,DATE
15339,9 hours,TIME
15340,4,CARDINAL
15341,only one,CARDINAL
15342,90 minutes,TIME
15343,first,ORDINAL
15344,2 hours,TIME
15345,at least 30 minutes,TIME
15346,approximately 45 hours,TIME
15347,only one,CARDINAL
15348,more than an hour and a half,TIME
15349,6 hours,TIME
15350,one,CARDINAL
15351,45 minutes,TIME
15352,more than 7 hours,TIME
15353,two,CARDINAL
15354,two,CARDINAL
15355,the end of the day,DATE
15356,a half mile,QUANTITY
15357,two,CARDINAL
15358,an entire day,DATE
15359,at least one,CARDINAL
15360,all day both days,DATE
15361,80 dollars,MONEY
15362,between fifteen and twenty dollars,CARDINAL
15363,two,CARDINAL
15364,the age of seven,DATE
15365,5 years ago,DATE
15366,5 years,DATE
15367,a second day,DATE
15368,20 minutes,TIME
15369,3,CARDINAL
15370,the years,DATE
15371,half,CARDINAL
15372,up to 50,CARDINAL
15373,2,CARDINAL
15374,130,CARDINAL
15375,2 day,DATE
15376,40,CARDINAL
15377,61312,DATE
15378,two,CARDINAL
15379,100 degrees,QUANTITY
15380,about 1 12 hours,TIME
15381,zero,CARDINAL
15382,another 12 hour,TIME
15383,almost 3 hours,TIME
15384,about 20 years old,DATE
15385,5,CARDINAL
15386,the day,DATE
15387,about 30 seconds,TIME
15388,first,ORDINAL
15389,5 minutes,TIME
15390,about 30 feet,QUANTITY
15391,about 30 more minutes,TIME
15392,every 510 minutes,TIME
15393,5 hours,TIME
15394,15,CARDINAL
15395,hundreds,CARDINAL
15396,2,CARDINAL
15397,a month,DATE
15398,9600,CARDINAL
15399,first,ORDINAL
15400,the last 17 years,DATE
15401,first,ORDINAL
15402,the last day,DATE
15403,the week,DATE
15404,200,CARDINAL
15405,200,CARDINAL
15406,second,ORDINAL
15407,as many weeks,DATE
15408,1500,CARDINAL
15409,2,CARDINAL
15410,3,CARDINAL
15411,one,CARDINAL
15412,two,CARDINAL
15413,3,CARDINAL
15414,nearly an hour,TIME
15415,5 minute,TIME
15416,5060,DATE
15417,notweens,CARDINAL
15418,over 200,CARDINAL
15419,two,CARDINAL
15420,the years,DATE
15421,32,CARDINAL
15422,nearly and hour,TIME
15423,14 years,DATE
15424,the early days,DATE
15425,the past few years,DATE
15426,the past few years,DATE
15427,two,CARDINAL
15428,the time of year,DATE
15429,up to 50,CARDINAL
15430,days,DATE
15431,the years,DATE
15432,an hour,TIME
15433,the day,DATE
15434,2 hours,TIME
15435,the holiday weekend,DATE
15436,20 minutes,TIME
15437,20,CARDINAL
15438,2 days,DATE
15439,6 hours,TIME
15440,previous years,DATE
15441,34 years,DATE
15442,later in the day,TIME
15443,3d,CARDINAL
15444,some four years ago,DATE
15445,13,CARDINAL
15446,15,CARDINAL
15447,nearly 20 years,DATE
15448,15,CARDINAL
15449,45 minutes,TIME
15450,about 15 minutes,TIME
15451,first,ORDINAL
15452,eight,CARDINAL
15453,two,CARDINAL
15454,about 1215 minutes,TIME
15455,two,CARDINAL
15456,first,ORDINAL
15457,a 510 minute,TIME
15458,80,CARDINAL
15459,15,CARDINAL
15460,11,CARDINAL
15461,59,DATE
15462,510,CARDINAL
15463,three,CARDINAL
15464,one,CARDINAL
15465,one,CARDINAL
15466,6,CARDINAL
15467,270,CARDINAL
15468,15,CARDINAL
15469,5,CARDINAL
15470,10,CARDINAL
15471,another day,DATE
15472,first,ORDINAL
15473,2,CARDINAL
15474,6,CARDINAL
15475,2,CARDINAL
15476,monday,DATE
15477,friday april 27 2012,DATE
15478,tuesday,DATE
15479,wednesday,DATE
15480,the last day,DATE
15481,the first day,DATE
15482,the first day,DATE
15483,the next day,DATE
15484,the next day,DATE
15485,80 cents,MONEY
15486,the first day,DATE
15487,the next day,DATE
15488,first,ORDINAL
15489,1000,CARDINAL
15490,first,ORDINAL
15491,the end of the second day,DATE
15492,the entire 2 days,DATE
15493,45 minutes,TIME
15494,half,CARDINAL
15495,first,ORDINAL
15496,one,CARDINAL
15497,30,CARDINAL
15498,4 day,DATE
15499,2days,DATE
15500,six,CARDINAL
15501,170,CARDINAL
15502,about 60,CARDINAL
15503,this night,TIME
15504,5,CARDINAL
15505,8 hours,TIME
15506,4 years ago,DATE
15507,2012,DATE
15508,a 3 7 year old,DATE
15509,11 year old,DATE
15510,the years,DATE
15511,dozens,CARDINAL
15512,1970,DATE
15513,eight days,DATE
15514,about 6 years ago,DATE
15515,two,CARDINAL
15516,ten minutes,TIME
15517,15 bucks,MONEY
15518,one day,DATE
15519,two plus hours,TIME
15520,3 dollars,MONEY
15521,2 hours,TIME
15522,12 bucks,MONEY
15523,about a quarter,DATE
15524,90,CARDINAL
15525,20,CARDINAL
15526,half,CARDINAL
15527,two,CARDINAL
15528,2,CARDINAL
15529,10,CARDINAL
15530,a few bucks,MONEY
15531,one,CARDINAL
15532,500,CARDINAL
15533,4,CARDINAL
15534,500,CARDINAL
15535,an additional 20,CARDINAL
15536,110,CARDINAL
15537,3,CARDINAL
15538,23,CARDINAL
15539,2nd,ORDINAL
15540,this 1 12 hour,TIME
15541,a couple of minutes,TIME
15542,3rd,ORDINAL
15543,4th,ORDINAL
15544,another hour,TIME
15545,8pm,TIME
15546,9pm,TIME
15547,four,CARDINAL
15548,almost five,CARDINAL
15549,two,CARDINAL
15550,five,CARDINAL
15551,6,CARDINAL
15552,a couple of hours,TIME
15553,nearly 200,CARDINAL
15554,one day,DATE
15555,two,CARDINAL
15556,two,CARDINAL
15557,one,CARDINAL
15558,two,CARDINAL
15559,two,CARDINAL
15560,55,CARDINAL
15561,the day before,DATE
15562,five minutes,TIME
15563,700pm,PRODUCT
15564,800pm,ORG
15565,200day,DATE
15566,7,CARDINAL
15567,the half mile,QUANTITY
15568,about a half,CARDINAL
15569,first,ORDINAL
15570,9,CARDINAL
15571,10,CARDINAL
15572,one hour later,TIME
15573,945,CARDINAL
15574,10,CARDINAL
15575,85,CARDINAL
15576,10 year old,DATE
15577,20 minute,TIME
15578,another 20 minute,TIME
15579,an hour,TIME
15580,34 minute,TIME
15581,three,CARDINAL
15582,hour,TIME
15583,300,CARDINAL
15584,an extra day,DATE
15585,last year two days,DATE
15586,spring,DATE
15587,2day,DATE
15588,annual,DATE
15589,one,CARDINAL
15590,90,CARDINAL
15591,85,DATE
15592,20,CARDINAL
15593,3,CARDINAL
15594,1 minute,TIME
15595,40 minutes,TIME
15596,second,ORDINAL
15597,2 hours,TIME
15598,about 4,CARDINAL
15599,about 45 minutes,TIME
15600,8th,ORDINAL
15601,about 50,CARDINAL
15602,many years ago,DATE
15603,over an hour,TIME
15604,15,CARDINAL
15605,1 hour,TIME
15606,an exorbitant 50,CARDINAL
15607,over 200,CARDINAL
15608,about 10 years ago,DATE
15609,half,CARDINAL
15610,28yearold,CARDINAL
15611,5,DATE
15612,5,DATE
15613,15 minute,TIME
15614,a whole day,DATE
15615,four,CARDINAL
15616,more than one day,DATE
15617,half a day,DATE
15618,three,CARDINAL
15619,an hour,TIME
15620,a few dollars,MONEY
15621,an hour,TIME
15622,an additional day,DATE
15623,5pm,TIME
15624,4 hours,TIME
15625,hours,TIME
15626,12,CARDINAL
15627,only 15 hours,TIME
15628,7500,CARDINAL
15629,8500,CARDINAL
15630,over 20 years,DATE
15631,50,CARDINAL
15632,6,CARDINAL
15633,4,CARDINAL
15634,90 minutes,TIME
15635,100pm,ORDINAL
15636,this time of year,DATE
15637,5 minutes,TIME
15638,one,CARDINAL
15639,7000 dollars,MONEY
15640,9,CARDINAL
15641,spring,DATE
15642,all day,DATE
15643,7 year old,DATE
15644,the second day,DATE
15645,about 18 inch,QUANTITY
15646,our 2nd day,DATE
15647,400,CARDINAL
15648,the day,DATE
15649,the last couple of years,DATE
15650,two,CARDINAL
15651,12,CARDINAL
15652,an extra 50 dollars,MONEY
15653,30 minutes,TIME
15654,over an hour,TIME
15655,about 100,CARDINAL
15656,october,DATE
15657,3,CARDINAL
15658,first,ORDINAL
15659,one,CARDINAL
15660,one,CARDINAL
15661,two,CARDINAL
15662,last month,DATE
15663,a number of years,DATE
15664,first,ORDINAL
15665,70 minutes,TIME
15666,over an hour,TIME
15667,mid 50,DATE
15668,two weeks ago,DATE
15669,90 minutes,TIME
15670,as over 40,CARDINAL
15671,over an hour,TIME
15672,a very quiet day,DATE
15673,a mere 10 to 15,CARDINAL
15674,0 minutes,TIME
15675,hundreds,CARDINAL
15676,annual,DATE
15677,8 years,DATE
15678,5,CARDINAL
15679,annual,DATE
15680,just one night,TIME
15681,three nights,TIME
15682,15,CARDINAL
15683,45,CARDINAL
15684,first,ORDINAL
15685,45,CARDINAL
15686,1st,ORDINAL
15687,evening,TIME
15688,2nd,ORDINAL
15689,the weekend of feb,DATE
15690,17,CARDINAL
15691,8 pm on the 18th,TIME
15692,about forty five minutes,TIME
15693,two,CARDINAL
15694,one,CARDINAL
15695,an hour and a half,TIME
15696,1030,DATE
15697,four day,DATE
15698,12 day,DATE
15699,a weekend,DATE
15700,20 minutes,TIME
15701,the first 55 minutes,TIME
15702,55 minutes,TIME
15703,the summer,DATE
15704,30 feet,QUANTITY
15705,one day,DATE
15706,a few year ago,DATE
15707,first,ORDINAL
15708,a few more years,DATE
15709,first,ORDINAL
15710,4 days,DATE
15711,the next two days,DATE
15712,one,CARDINAL
15713,one,CARDINAL
15714,99,CARDINAL
15715,two,CARDINAL
15716,first,ORDINAL
15717,five,CARDINAL
15718,four,CARDINAL
15719,less than 15 minutes,TIME
15720,3,CARDINAL
15721,first,ORDINAL
15722,120,CARDINAL
15723,1day,DATE
15724,first,ORDINAL
15725,short hours,TIME
15726,7 pm,TIME
15727,35 hours,TIME
15728,50,DATE
15729,one,CARDINAL
15730,one,CARDINAL
15731,one,CARDINAL
15732,71,CARDINAL
15733,191,CARDINAL
15734,2 hour,TIME
15735,10,CARDINAL
15736,one,CARDINAL
15737,two,CARDINAL
15738,71,CARDINAL
15739,120,CARDINAL
15740,an extra hour,TIME
15741,first,ORDINAL
15742,two,CARDINAL
15743,half,CARDINAL
15744,two,CARDINAL
15745,two,CARDINAL
15746,one,CARDINAL
15747,at least a dozen,CARDINAL
15748,one day,DATE
15749,one,CARDINAL
15750,next year,DATE
15751,2,CARDINAL
15752,8,CARDINAL
15753,100000,CARDINAL
15754,january 6th,DATE
15755,2 hours,TIME
15756,another 12 hour,TIME
15757,20,CARDINAL
15758,3 hours,TIME
15759,20,CARDINAL
15760,15,CARDINAL
15761,50,CARDINAL
15762,49 degrees,QUANTITY
15763,8,CARDINAL
15764,5,CARDINAL
15765,only one,CARDINAL
15766,one,CARDINAL
15767,the busiest weeks,DATE
15768,half the day,DATE
15769,almost an hour,TIME
15770,13 14 and 20,DATE
15771,almost 3 hours,TIME
15772,3 hour,TIME
15773,only two,CARDINAL
15774,2 hours,TIME
15775,5 minute,TIME
15776,nearly 400,CARDINAL
15777,this year,DATE
15778,3,CARDINAL
15779,5 or 6 seconds,TIME
15780,about 4,CARDINAL
15781,today,DATE
15782,20,CARDINAL
15783,one,CARDINAL
15784,3,CARDINAL
15785,only 3,CARDINAL
15786,3,CARDINAL
15787,1,CARDINAL
15788,all day,DATE
15789,5,CARDINAL
15790,today,DATE
15791,200,CARDINAL
15792,2 hours,TIME
15793,hour,TIME
15794,200,CARDINAL
15795,2,CARDINAL
15796,several hours,TIME
15797,the year,DATE
15798,85,CARDINAL
15799,the day,DATE
15800,an additional 100,CARDINAL
15801,1000,DATE
15802,5,CARDINAL
15803,2 and a half hour,DATE
15804,an additional 2 hour,TIME
15805,half hour,TIME
15806,five or six,CARDINAL
15807,2004,DATE
15808,second,ORDINAL
15809,one,CARDINAL
15810,the busiest week of the year,DATE
15811,1000,CARDINAL
15812,4,CARDINAL
15813,all day,DATE
15814,1 hour,TIME
15815,one,CARDINAL
15816,8am once,TIME
15817,1300,CARDINAL
15818,five,CARDINAL
15819,2 hour,TIME
15820,last month,DATE
15821,80,CARDINAL
15822,only 3,CARDINAL
15823,last year,DATE
15824,annual,DATE
15825,this september,DATE
15826,80000,CARDINAL
15827,99,CARDINAL
15828,second,ORDINAL
15829,first,ORDINAL
15830,2park,CARDINAL
15831,this coming year,DATE
15832,two day,DATE
15833,one,CARDINAL
15834,two,CARDINAL
15835,the same day,DATE
15836,half,CARDINAL
15837,100,CARDINAL
15838,4,CARDINAL
15839,about 10 minutes,TIME
15840,7pm and 9 pm,TIME
15841,two,CARDINAL
15842,one day,DATE
15843,the second day,DATE
15844,13,CARDINAL
15845,20,CARDINAL
15846,2 days,DATE
15847,previous years,DATE
15848,30th,ORDINAL
15849,4,CARDINAL
15850,1,CARDINAL
15851,mid week,DATE
15852,mid november,DATE
15853,120,CARDINAL
15854,5,CARDINAL
15855,the same day,DATE
15856,about 1012,DATE
15857,8500,CARDINAL
15858,second,ORDINAL
15859,3 days,DATE
15860,69864,DATE
15861,2,CARDINAL
15862,last night,TIME
15863,hours,TIME
15864,several minutes,TIME
15865,64 year old,DATE
15866,two,CARDINAL
15867,3,CARDINAL
15868,one,CARDINAL
15869,about 20 seconds,TIME
15870,october 22,DATE
15871,half,CARDINAL
15872,80,CARDINAL
15873,70 minutes,TIME
15874,90,CARDINAL
15875,one hour,TIME
15876,almost 2 hours,TIME
15877,8,CARDINAL
15878,second,ORDINAL
15879,second,ORDINAL
15880,hours,TIME
15881,this year,DATE
15882,15,CARDINAL
15883,6,CARDINAL
15884,9am,TIME
15885,at least the past 3 years,DATE
15886,the day,DATE
15887,3040 minutes,TIME
15888,one,CARDINAL
15889,about half an hour,TIME
15890,first,ORDINAL
15891,1520,DATE
15892,more than 250,CARDINAL
15893,two,CARDINAL
15894,first,ORDINAL
15895,more than 20,CARDINAL
15896,hundreds,CARDINAL
15897,35,CARDINAL
15898,30,CARDINAL
15899,an hour,TIME
15900,32 minutes,TIME
15901,3,CARDINAL
15902,10 years ago,DATE
15903,roughly 1000,CARDINAL
15904,two,CARDINAL
15905,2,CARDINAL
15906,a couple of hours,TIME
15907,the final 2 hours,TIME
15908,first,ORDINAL
15909,930,CARDINAL
15910,545,CARDINAL
15911,a couple of hours,TIME
15912,american,NORP
15913,second,ORDINAL
15914,21,CARDINAL
15915,2,CARDINAL
15916,one,CARDINAL
15917,8,CARDINAL
15918,one,CARDINAL
15919,10,CARDINAL
15920,about 10 years,DATE
15921,2,CARDINAL
15922,a hundred dollar day,MONEY
15923,half a day midweek,DATE
15924,early september 2011,DATE
15925,a fun day,DATE
15926,one,CARDINAL
15927,an hour,TIME
15928,years,DATE
15929,annual,DATE
15930,the last couple of years,DATE
15931,20,CARDINAL
15932,15,CARDINAL
15933,50,CARDINAL
15934,the time of year,DATE
15935,more than 34,CARDINAL
15936,the year,DATE
15937,one,CARDINAL
15938,two,CARDINAL
15939,three,CARDINAL
15940,five,CARDINAL
15941,one,CARDINAL
15942,600,CARDINAL
15943,25,CARDINAL
15944,seven hours,TIME
15945,28,CARDINAL
15946,6,CARDINAL
15947,3 days,DATE
15948,one day,DATE
15949,3,CARDINAL
15950,600,CARDINAL
15951,1 days,DATE
15952,one day,DATE
15953,3 full day,DATE
15954,267,CARDINAL
15955,one day,DATE
15956,2,CARDINAL
15957,3,CARDINAL
15958,the entire day,DATE
15959,2,CARDINAL
15960,2,CARDINAL
15961,50 bucks,MONEY
15962,two,CARDINAL
15963,1,CARDINAL
15964,40,CARDINAL
15965,2,CARDINAL
15966,2,CARDINAL
15967,160,CARDINAL
15968,2,CARDINAL
15969,two,CARDINAL
15970,the day,DATE
15971,half,CARDINAL
15972,4,CARDINAL
15973,1,CARDINAL
15974,an hour,TIME
15975,9000,CARDINAL
15976,tuesday,DATE
15977,8am,TIME
15978,about 60 minutes,TIME
15979,930,CARDINAL
15980,up to an hour,TIME
15981,3,CARDINAL
15982,three,CARDINAL
15983,about 11am,TIME
15984,one,CARDINAL
15985,a couple of days,DATE
15986,the day,DATE
15987,the day,DATE
15988,one,CARDINAL
15989,only two,CARDINAL
15990,45 minutes,TIME
15991,14 and 11 year,DATE
15992,last year,DATE
15993,annual,DATE
15994,annual,DATE
15995,first,ORDINAL
15996,first,ORDINAL
15997,500,CARDINAL
15998,second,ORDINAL
15999,an additional 70,CARDINAL
16000,5,CARDINAL
16001,the last few years,DATE
16002,two,CARDINAL
16003,25 minutes,TIME
16004,45 minute,TIME
16005,15,CARDINAL
16006,20,CARDINAL
16007,600 hundred dollars,MONEY
16008,four,CARDINAL
16009,4,CARDINAL
16010,half,CARDINAL
16011,45 minutes,TIME
16012,later in,TIME
16013,30 minute,TIME
16014,about 15 minute,TIME
16015,a couple of hours,TIME
16016,over a half hour,TIME
16017,only two,CARDINAL
16018,the second day,DATE
16019,the years,DATE
16020,close to ten minutes,TIME
16021,close to three hours,TIME
16022,the 1 hour and 20 minute,TIME
16023,afternoon,TIME
16024,about 30,CARDINAL
16025,around an hour,TIME
16026,7,CARDINAL
16027,about 400,CARDINAL
16028,one,CARDINAL
16029,about 5,CARDINAL
16030,the day,DATE
16031,the years,DATE
16032,last week,DATE
16033,one,CARDINAL
16034,one day,DATE
16035,85,CARDINAL
16036,80,CARDINAL
16037,more than hour,TIME
16038,240,CARDINAL
16039,another hour,TIME
16040,another 45 minutes,TIME
16041,more than an hour,TIME
16042,24,CARDINAL
16043,almost 500 later,DATE
16044,5,CARDINAL
16045,our late 20,DATE
16046,10 hours,TIME
16047,one,CARDINAL
16048,the first day,DATE
16049,two,CARDINAL
16050,19 year old,DATE
16051,5,CARDINAL
16052,90 minutes,TIME
16053,30,CARDINAL
16054,2003,DATE
16055,2 hours,TIME
16056,5,CARDINAL
16057,6th,ORDINAL
16058,two,CARDINAL
16059,the 14 days,DATE
16060,10,CARDINAL
16061,october of 2010,DATE
16062,3hrs,CARDINAL
16063,4,CARDINAL
16064,one,CARDINAL
16065,2,CARDINAL
16066,second,ORDINAL
16067,12 years old,DATE
16068,one,CARDINAL
16069,a full day,DATE
16070,first,ORDINAL
16071,1,CARDINAL
16072,a mile,QUANTITY
16073,75 minutes,TIME
16074,a half hour,TIME
16075,a half and hour,TIME
16076,2030,DATE
16077,10,CARDINAL
16078,a half an hour,TIME
16079,about 20,CARDINAL
16080,one,CARDINAL
16081,an hour,TIME
16082,the next day,DATE
16083,april 18th,DATE
16084,two and 12 hour,TIME
16085,two day,DATE
16086,the 11 year old,DATE
16087,2,CARDINAL
16088,two days,DATE
16089,the summer,DATE
16090,4,CARDINAL
16091,a wednesday and,DATE
16092,thursday,DATE
16093,wednesday,DATE
16094,around 90 degrees,QUANTITY
16095,thousands,CARDINAL
16096,two,CARDINAL
16097,3d,CARDINAL
16098,one,CARDINAL
16099,a half hour,TIME
16100,the next day,DATE
16101,first,ORDINAL
16102,first,ORDINAL
16103,15 minute,TIME
16104,more like 40 minutes,TIME
16105,2,CARDINAL
16106,2,CARDINAL
16107,a couple hours later,TIME
16108,one,CARDINAL
16109,90 minutes,TIME
16110,3d,CARDINAL
16111,360,CARDINAL
16112,930 pm,TIME
16113,the end of the evening,DATE
16114,15 and 18 year,DATE
16115,chicago,GPE
16116,six,CARDINAL
16117,about 650,CARDINAL
16118,a half hour,TIME
16119,5 minute,TIME
16120,an hour,TIME
16121,about a 20 minute,TIME
16122,3,CARDINAL
